User ID,Subscription Type,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,,
1502,Premium,,14,11-07-2022,05-07-2023,Brazil,40,Female,Laptop,1 Month,,1516,,,,
1503,Standard,,10,02-07-2022,05-07-2023,Mexico,29,Male,Laptop,1 Month,,1513,,,,
1504,Standard,,11,30-06-2022,06-07-2023,Spain,32,Male,Smart TV,1 Month,,1515,,,,
1505,Basic,,12,30-06-2022,05-07-2023,Italy,30,Male,Laptop,1 Month,,1517,,,,
1506,Premium,,10,29-06-2022,05-07-2023,Spain,47,Male,Smartphone,1 Month,,1516,,,,
1507,Standard,,15,30-06-2022,04-07-2023,Spain,28,Female,Tablet,1 Month,,1522,,,,
1508,Basic,,11,24-06-2022,05-07-2023,United States,49,Male,Laptop,1 Month,,1519,,,,
1509,Standard,,12,25-06-2022,04-07-2023,Canada,50,Male,Smartphone,1 Month,,1521,,,,
1510,Premium,,11,25-06-2022,07-07-2023,United States,33,Male,Smart TV,1 Month,,1521,,,,
1511,Basic,,13,26-06-2022,04-07-2023,United States,50,Male,Smart TV,1 Month,,1524,,,,
1512,Premium,,10,27-06-2022,06-07-2023,Canada,28,Female,Smart TV,1 Month,,1522,,,,
1513,Standard,,12,29-06-2022,06-07-2023,United Kingdom,41,Male,Smartphone,1 Month,,1525,,,,
1514,Basic,,12,01-07-2022,07-07-2023,Australia,30,Female,Smartphone,1 Month,,1526,,,,
1515,Standard,,10,03-07-2022,04-07-2023,Germany,32,Male,Smart TV,1 Month,,1525,,,,
1516,Premium,,15,12-07-2022,07-07-2023,France,50,Male,Laptop,1 Month,,1531,,,,
1517,Basic,,11,15-07-2022,05-07-2023,Brazil,28,Female,Smart TV,1 Month,,1528,,,,
1518,Standard,,13,19-07-2022,07-07-2023,Mexico,45,Male,Smart TV,1 Month,,1531,,,,
1519,Premium,,14,27-07-2022,05-07-2023,Spain,31,Male,Tablet,1 Month,,1533,,,,
1520,Basic,,11,29-07-2022,06-07-2023,Italy,27,Female,Smartphone,1 Month,,1531,,,,
1521,Premium,,11,06-08-2022,05-07-2023,Spain,49,Male,Tablet,1 Month,,1532,,,,
1522,Basic,,10,13-08-2022,06-07-2023,Spain,32,Female,Laptop,1 Month,,1532,,,,
1523,Standard,,13,14-08-2022,05-07-2023,United States,38,Male,Smart TV,1 Month,,1536,,,,
1524,Standard,,11,20-08-2022,07-07-2023,Canada,39,Male,Smartphone,1 Month,,1535,,,,
1525,Basic,,14,24-08-2022,04-07-2023,United States,50,Female,Tablet,1 Month,,1539,,,,
1526,Premium,,10,28-08-2022,06-07-2023,United States,51,Male,Tablet,1 Month,,1536,,,,
1527,Basic,,15,05-09-2022,05-07-2023,Canada,32,Female,Smart TV,1 Month,,1542,,,,
1528,Standard,,12,10-09-2022,07-07-2023,United Kingdom,45,Female,Smart TV,1 Month,,1540,,,,
1529,Premium,,12,11-09-2022,04-07-2023,Australia,31,Female,Laptop,1 Month,,1541,,,,
1530,Basic,,12,14-09-2022,06-07-2023,Germany,44,Male,Smartphone,1 Month,,1542,,,,
1531,Premium,,12,21-09-2022,05-07-2023,France,30,Female,Tablet,1 Month,,1543,,,,
1532,Basic,,13,26-09-2022,07-07-2023,Brazil,44,Female,Tablet,1 Month,,1545,,,,
1533,Standard,,10,30-09-2022,03-07-2023,Mexico,37,Male,Tablet,1 Month,,1543,,,,
1534,Standard,,14,02-10-2022,06-07-2023,Spain,30,Female,Tablet,1 Month,,1548,,,,
1535,Basic,,12,06-10-2022,05-07-2023,Italy,31,Female,Smart TV,1 Month,,1547,,,,
1536,Premium,,15,07-10-2022,06-07-2023,Spain,31,Female,Laptop,1 Month,,1551,,,,
1537,Basic,,15,09-10-2022,06-07-2023,Spain,44,Male,Tablet,1 Month,,1552,,,,
1538,Standard,,10,11-10-2022,05-07-2023,United States,44,Female,Smart TV,1 Month,,1548,,,,
1539,Premium,,14,12-10-2022,05-07-2023,Canada,34,Male,Laptop,1 Month,,1553,,,,
1540,Basic,,12,16-10-2022,06-07-2023,United States,42,Male,Laptop,1 Month,,1552,,,,
1541,Premium,,15,17-10-2022,07-07-2023,United States,33,Male,Smartphone,1 Month,,1556,,,,
1542,Basic,,11,21-10-2022,07-07-2023,Canada,35,Male,Smart TV,1 Month,,1553,,,,
1543,Standard,,15,23-10-2022,06-07-2023,United Kingdom,34,Female,Laptop,1 Month,,1558,,,,
1544,Standard,,14,25-10-2022,05-07-2023,Australia,47,Male,Tablet,1 Month,,1558,,,,
1545,Basic,,13,27-10-2022,06-07-2023,Germany,43,Female,Laptop,1 Month,,1558,,,,
1546,Premium,,13,29-10-2022,08-07-2023,France,43,Male,Smart TV,1 Month,,1559,,,,
1547,Basic,,13,01-11-2022,05-07-2023,Brazil,35,Female,Smartphone,1 Month,,1560,,,,
1548,Standard,,13,04-11-2022,06-07-2023,Mexico,39,Male,Tablet,1 Month,,1561,,,,
1549,Premium,,10,04-11-2022,06-07-2023,Spain,39,Male,Tablet,1 Month,,1559,,,,
1550,Basic,,11,04-11-2022,07-07-2023,Italy,49,Female,Smart TV,1 Month,,1561,,,,
1551,Premium,,14,05-11-2022,04-07-2023,Spain,30,Male,Tablet,1 Month,,1565,,,,
1552,Basic,,12,02-11-2022,05-07-2023,Spain,31,Female,Tablet,1 Month,,1564,,,,
1553,Standard,,12,03-11-2022,06-07-2023,United States,39,Male,Tablet,1 Month,,1565,,,,
1554,Standard,,14,30-10-2022,06-07-2023,Canada,30,Female,Laptop,1 Month,,1568,,,,
1555,Basic,,13,31-10-2022,04-07-2023,United States,43,Female,Smartphone,1 Month,,1568,,,,
1556,Premium,,10,14-10-2022,05-07-2023,United States,29,Female,Smartphone,1 Month,,1566,,,,
1557,Basic,,14,26-09-2022,05-07-2023,Canada,46,Male,Smart TV,1 Month,,1571,,,,
1558,Standard,,15,17-09-2022,06-07-2023,United Kingdom,35,Male,Smartphone,1 Month,,1573,,,,
1559,Premium,,12,16-09-2022,03-07-2023,Australia,30,Male,Tablet,1 Month,,1571,,,,
1560,Basic,,12,12-09-2022,07-07-2023,Germany,39,Female,Smart TV,1 Month,,1572,,,,
1561,Premium,,14,12-09-2022,06-07-2023,France,41,Male,Laptop,1 Month,,1575,,,,
1562,Basic,,12,29-08-2022,05-07-2023,Brazil,27,Male,Smartphone,1 Month,,1574,,,,
1563,Standard,,15,25-08-2022,03-07-2023,Mexico,42,Male,Laptop,1 Month,,1578,,,,
1564,Standard,,11,15-08-2022,06-07-2023,Spain,45,Female,Tablet,1 Month,,1575,,,,
1565,Basic,,10,11-08-2022,07-07-2023,Italy,36,Female,Smart TV,1 Month,,1575,,,,
1566,Premium,,12,10-08-2022,06-07-2023,Spain,35,Male,Laptop,1 Month,,1578,,,,
1567,Basic,,13,26-07-2022,04-07-2023,Spain,38,Male,Smartphone,1 Month,,1580,,,,
1568,Standard,,14,19-07-2022,06-07-2023,United States,41,Female,Smart TV,1 Month,,1582,,,,
1569,Premium,,10,17-07-2022,06-07-2023,Canada,43,Male,Tablet,1 Month,,1579,,,,
1570,Basic,,13,17-07-2022,06-07-2023,United States,44,Male,Tablet,1 Month,,1583,,,,
1571,Basic,,10,17-07-2022,04-07-2023,United States,35,Male,Tablet,1 Month,,1581,,,,
1572,Basic,,13,11-07-2022,06-07-2023,Canada,39,Male,Laptop,1 Month,,1585,,,,
1573,Standard,,15,07-07-2022,05-07-2023,United Kingdom,43,Male,Smart TV,1 Month,,1588,,,,
1574,Premium,,10,07-07-2022,06-07-2023,Australia,36,Male,Smart TV,1 Month,,1584,,,,
1575,Basic,,11,08-07-2022,05-07-2023,Germany,49,Female,Laptop,1 Month,,1586,,,,
1576,Basic,,12,06-07-2022,08-07-2023,France,29,Female,Smartphone,1 Month,,1588,,,,
1577,Premium,,10,03-07-2022,04-07-2023,Brazil,45,Male,Tablet,1 Month,,1587,,,,
1578,Standard,,11,30-06-2022,06-07-2023,Mexico,44,Female,Laptop,1 Month,,1589,,,,
1579,Standard,,11,27-06-2022,04-07-2023,Spain,40,Female,Smart TV,1 Month,,1590,,,,
1580,Basic,,15,26-06-2022,08-07-2023,Italy,51,Female,Smart TV,1 Month,,1595,,,,
1581,Premium,,15,27-06-2022,05-07-2023,Spain,30,Female,Smart TV,1 Month,,1596,,,,
1582,Standard,,14,28-06-2022,08-07-2023,Spain,50,Male,Smart TV,1 Month,,1596,,,,
1583,Basic,,12,30-06-2022,06-07-2023,United States,39,Male,Tablet,1 Month,,1595,,,,
1584,Standard,,11,02-07-2022,07-07-2023,Canada,51,Male,Tablet,1 Month,,1595,,,,
1585,Premium,,10,05-07-2022,05-07-2023,United States,42,Male,Laptop,1 Month,,1595,,,,
1586,Basic,,12,11-07-2022,07-07-2023,United States,34,Female,Tablet,1 Month,,1598,,,,
1587,Premium,,12,18-07-2022,06-07-2023,Canada,28,Male,Tablet,1 Month,,1599,,,,
1588,Standard,,15,25-07-2022,07-07-2023,United Kingdom,43,Male,Tablet,1 Month,,1603,,,,
1589,Basic,,11,28-07-2022,06-07-2023,Australia,27,Female,Tablet,1 Month,,1600,,,,
1590,Standard,,13,05-08-2022,08-07-2023,Germany,49,Female,Smart TV,1 Month,,1603,,,,
1591,Premium,,14,09-08-2022,05-07-2023,France,35,Female,Laptop,1 Month,,1605,,,,
1592,Basic,,10,14-08-2022,06-07-2023,Brazil,34,Male,Tablet,1 Month,,1602,,,,
1593,Standard,,14,15-08-2022,05-07-2023,Mexico,28,Male,Smartphone,1 Month,,1607,,,,
1594,Premium,,15,16-08-2022,07-07-2023,Spain,49,Female,Tablet,1 Month,,1609,,,,
1595,Basic,,12,25-08-2022,04-07-2023,Italy,51,Female,Tablet,1 Month,,1607,,,,
1596,Premium,,13,27-08-2022,06-07-2023,Spain,36,Male,Laptop,1 Month,,1609,,,,
1597,Basic,,13,06-09-2022,06-07-2023,Spain,37,Male,Smart TV,1 Month,,1610,,,,
1598,Standard,,11,08-09-2022,07-07-2023,United States,48,Male,Laptop,1 Month,,1609,,,,
1599,Standard,,13,13-09-2022,04-07-2023,Canada,45,Female,Smart TV,1 Month,,1612,,,,
1600,Basic,,11,15-09-2022,06-07-2023,United States,39,Male,Tablet,1 Month,,1611,,,,
1601,Premium,,14,19-09-2022,05-07-2023,United States,39,Male,Smartphone,1 Month,,1615,,,,
1602,Basic,,15,22-09-2022,07-07-2023,Canada,46,Female,Smart TV,1 Month,,1617,,,,
1603,Standard,,13,24-09-2022,06-07-2023,United Kingdom,30,Female,Smartphone,1 Month,,1616,,,,
1604,Premium,,10,30-09-2022,06-07-2023,Australia,32,Female,Smartphone,1 Month,,1614,,,,
1605,Basic,,11,03-10-2022,05-07-2023,Germany,39,Male,Laptop,1 Month,,1616,,,,
1606,Premium,,15,08-10-2022,07-07-2023,France,35,Female,Smartphone,1 Month,,1621,,,,
1607,Basic,,15,09-10-2022,07-07-2023,Brazil,41,Female,Smartphone,1 Month,,1622,,,,
1608,Standard,,11,12-10-2022,08-07-2023,Mexico,32,Female,Smart TV,1 Month,,1619,,,,
1609,Standard,,14,15-10-2022,06-07-2023,Spain,41,Female,Smart TV,1 Month,,1623,,,,
1610,Basic,,14,17-10-2022,06-07-2023,Italy,36,Female,Smart TV,1 Month,,1624,,,,
1611,Premium,,15,19-10-2022,07-07-2023,Spain,49,Male,Laptop,1 Month,,1626,,,,
1612,Basic,,11,22-10-2022,09-07-2023,Spain,30,Female,Smartphone,1 Month,,1623,,,,
1613,Standard,,15,23-10-2022,06-07-2023,United States,40,Female,Smartphone,1 Month,,1628,,,,
1614,Premium,,13,27-10-2022,07-07-2023,Canada,46,Female,Tablet,1 Month,,1627,,,,
1615,Basic,,11,28-10-2022,06-07-2023,United States,30,Female,Smart TV,1 Month,,1626,,,,
1616,Premium,,10,01-11-2022,08-07-2023,United States,48,Male,Laptop,1 Month,,1626,,,,
1617,Basic,,11,04-11-2022,05-07-2023,Canada,50,Male,Tablet,1 Month,,1628,,,,
1618,Standard,,11,05-11-2022,06-07-2023,United Kingdom,27,Male,Smart TV,1 Month,,1629,,,,
1619,Standard,,14,04-11-2022,07-07-2023,Australia,51,Female,Laptop,1 Month,,1633,,,,
1620,Basic,,11,05-11-2022,07-07-2023,Germany,38,Male,Smartphone,1 Month,,1631,,,,
1621,Premium,,10,04-11-2022,05-07-2023,France,39,Male,Laptop,1 Month,,1631,,,,
1622,Basic,,12,05-11-2022,05-07-2023,Brazil,45,Female,Smart TV,1 Month,,1634,,,,
1623,Standard,,12,03-11-2022,06-07-2023,Mexico,29,Male,Laptop,1 Month,,1635,,,,
1624,Premium,,13,31-10-2022,07-07-2023,Spain,35,Male,Smartphone,1 Month,,1637,,,,
1625,Basic,,10,26-10-2022,04-07-2023,Italy,51,Female,Smart TV,1 Month,,1635,,,,
1626,Premium,,11,16-10-2022,06-07-2023,Spain,51,Male,Smart TV,1 Month,,1637,,,,
1627,Basic,,15,16-10-2022,07-07-2023,Spain,42,Female,Smartphone,1 Month,,1642,,,,
1628,Standard,,13,17-09-2022,06-07-2023,United States,48,Female,Laptop,1 Month,,1641,,,,
1629,Standard,,14,12-09-2022,04-07-2023,Canada,40,Male,Smart TV,1 Month,,1643,,,,
1630,Basic,,13,13-09-2022,07-07-2023,United States,39,Male,Smart TV,1 Month,,1643,,,,
1631,Premium,,14,09-09-2022,07-07-2023,United States,44,Male,Laptop,1 Month,,1645,,,,
1632,Basic,,14,03-09-2022,06-07-2023,Canada,27,Female,Laptop,1 Month,,1646,,,,
1633,Standard,,11,31-08-2022,05-07-2023,United Kingdom,35,Male,Tablet,1 Month,,1644,,,,
1634,Premium,,14,25-08-2022,07-07-2023,Australia,45,Male,Smart TV,1 Month,,1648,,,,
1635,Basic,,12,15-08-2022,07-07-2023,Germany,33,Male,Tablet,1 Month,,1647,,,,
1636,Premium,,10,16-08-2022,07-07-2023,France,32,Female,Smart TV,1 Month,,1646,,,,
1637,Basic,,11,28-07-2022,05-07-2023,Brazil,51,Female,Laptop,1 Month,,1648,,,,
1638,Standard,,10,28-07-2022,06-07-2023,Mexico,40,Female,Tablet,1 Month,,1648,,,,
1639,Standard,,15,22-07-2022,06-07-2023,Spain,47,Male,Laptop,1 Month,,1654,,,,
1640,Basic,,13,19-07-2022,06-07-2023,Italy,42,Male,Smart TV,1 Month,,1653,,,,
1641,Premium,,10,16-07-2022,06-07-2023,Spain,41,Male,Tablet,1 Month,,1651,,,,
1642,Basic,,12,15-07-2022,09-07-2023,Spain,43,Male,Tablet,1 Month,,1654,,,,
1643,Standard,,11,16-07-2022,05-07-2023,United States,42,Female,Tablet,1 Month,,1654,,,,
1644,Premium,,14,09-07-2022,06-07-2023,Canada,28,Male,Smartphone,1 Month,,1658,,,,
1645,Basic,,12,07-07-2022,05-07-2023,United States,40,Female,Laptop,1 Month,,1657,,,,
1646,Basic,,15,07-07-2022,09-07-2023,United States,46,Female,Tablet,1 Month,,1661,,,,
1647,Basic,,11,06-07-2022,05-07-2023,Canada,39,Female,Laptop,1 Month,,1658,,,,
1648,Standard,,15,30-06-2022,06-07-2023,United Kingdom,41,Female,Smartphone,1 Month,,1663,,,,
1649,Premium,,15,27-06-2022,05-07-2023,Australia,30,Male,Tablet,1 Month,,1664,,,,
1650,Basic,,14,28-06-2022,08-07-2023,Germany,32,Male,Tablet,1 Month,,1664,,,,
1651,Basic,,14,28-06-2022,06-07-2023,France,38,Male,Smart TV,1 Month,,1665,,,,
1652,Premium,,11,29-06-2022,08-07-2023,Brazil,38,Male,Tablet,1 Month,,1663,,,,
1653,Standard,,13,01-07-2022,06-07-2023,Mexico,32,Male,Smartphone,1 Month,,1666,,,,
1654,Standard,,14,03-07-2022,07-07-2023,Spain,27,Male,Tablet,1 Month,,1668,,,,
1655,Basic,,15,04-07-2022,06-07-2023,Italy,50,Female,Tablet,1 Month,,1670,,,,
1656,Premium,,10,10-07-2022,07-07-2023,Spain,30,Male,Smartphone,1 Month,,1666,,,,
1657,Standard,,11,23-07-2022,06-07-2023,Spain,49,Male,Smartphone,1 Month,,1668,,,,
1658,Basic,,11,24-07-2022,07-07-2023,United States,32,Female,Laptop,1 Month,,1669,,,,
1659,Standard,,14,26-07-2022,06-07-2023,Canada,35,Male,Smartphone,1 Month,,1673,,,,
1660,Premium,,12,07-08-2022,08-07-2023,United States,44,Male,Tablet,1 Month,,1672,,,,
1661,Basic,,13,10-08-2022,05-07-2023,United States,49,Female,Laptop,1 Month,,1674,,,,
1662,Premium,,13,14-08-2022,06-07-2023,Canada,39,Male,Smartphone,1 Month,,1675,,,,
1663,Standard,,12,16-08-2022,06-07-2023,United Kingdom,38,Female,Smartphone,1 Month,,1675,,,,
1664,Basic,,10,20-08-2022,08-07-2023,Australia,38,Female,Laptop,1 Month,,1674,,,,
1665,Standard,,11,25-08-2022,05-07-2023,Germany,37,Male,Smartphone,1 Month,,1676,,,,
1666,Premium,,11,28-08-2022,07-07-2023,France,28,Male,Laptop,1 Month,,1677,,,,
1667,Basic,,11,05-09-2022,06-07-2023,Brazil,49,Male,Tablet,1 Month,,1678,,,,
1668,Standard,,13,08-09-2022,08-07-2023,Mexico,33,Female,Tablet,1 Month,,1681,,,,
1669,Premium,,10,14-09-2022,05-07-2023,Spain,48,Male,Tablet,1 Month,,1679,,,,
1670,Basic,,13,16-09-2022,06-07-2023,Italy,34,Male,Tablet,1 Month,,1683,,,,
1671,Premium,,13,19-09-2022,06-07-2023,Spain,39,Female,Smartphone,1 Month,,1684,,,,
1672,Basic,,15,23-09-2022,07-07-2023,Spain,30,Male,Tablet,1 Month,,1687,,,,
1673,Standard,,10,29-09-2022,07-07-2023,United States,37,Male,Tablet,1 Month,,1683,,,,
1674,Standard,,10,02-10-2022,06-07-2023,Canada,38,Male,Smart TV,1 Month,,1684,,,,
1675,Basic,,12,08-10-2022,05-07-2023,United States,42,Female,Laptop,1 Month,,1687,,,,
1676,Premium,,15,09-10-2022,07-07-2023,United States,35,Female,Laptop,1 Month,,1691,,,,
1677,Basic,,14,11-10-2022,08-07-2023,Canada,30,Male,Tablet,1 Month,,1691,,,,
1678,Standard,,15,14-10-2022,09-07-2023,United Kingdom,48,Female,Smart TV,1 Month,,1693,,,,
1679,Premium,,14,16-10-2022,06-07-2023,Australia,48,Male,Tablet,1 Month,,1693,,,,
1680,Basic,,13,18-10-2022,07-07-2023,Germany,32,Male,Laptop,1 Month,,1693,,,,
1681,Premium,,15,22-10-2022,07-07-2023,France,27,Male,Smart TV,1 Month,,1696,,,,
1682,Basic,,10,23-10-2022,09-07-2023,Brazil,48,Female,Laptop,1 Month,,1692,,,,
1683,Standard,,12,26-10-2022,06-07-2023,Mexico,33,Male,Laptop,1 Month,,1695,,,,
1684,Standard,,13,27-10-2022,07-07-2023,Spain,28,Male,Smartphone,1 Month,,1697,,,,
1685,Basic,,15,31-10-2022,07-07-2023,Italy,46,Male,Laptop,1 Month,,1700,,,,
1686,Premium,,11,01-11-2022,08-07-2023,Spain,40,Male,Laptop,1 Month,,1697,,,,
1687,Basic,,13,03-11-2022,05-07-2023,Spain,49,Male,Smartphone,1 Month,,1700,,,,
1688,Standard,,14,04-11-2022,06-07-2023,United States,41,Female,Tablet,1 Month,,1702,,,,
1689,Premium,,13,05-11-2022,07-07-2023,Canada,38,Male,Tablet,1 Month,,1702,,,,
1690,Basic,,13,05-11-2022,07-07-2023,United States,42,Female,Laptop,1 Month,,1703,,,,
1691,Premium,,13,05-11-2022,05-07-2023,United States,27,Female,Smart TV,1 Month,,1704,,,,
1692,Basic,,12,05-11-2022,06-07-2023,Canada,41,Female,Tablet,1 Month,,1704,,,,
1693,Standard,,13,03-11-2022,07-07-2023,United Kingdom,41,Female,Tablet,1 Month,,1706,,,,
1694,Standard,,11,27-10-2022,07-07-2023,Australia,49,Male,Laptop,1 Month,,1705,,,,
1695,Basic,,14,24-10-2022,04-07-2023,Germany,28,Female,Smartphone,1 Month,,1709,,,,
1696,Premium,,13,17-10-2022,07-07-2023,France,44,Male,Laptop,1 Month,,1709,,,,
1697,Basic,,11,06-10-2022,07-07-2023,Brazil,47,Female,Tablet,1 Month,,1708,,,,
1698,Standard,,12,18-09-2022,06-07-2023,Mexico,29,Male,Tablet,1 Month,,1710,,,,
1699,Premium,,10,17-09-2022,04-07-2023,Spain,31,Female,Laptop,1 Month,,1709,,,,
1700,Basic,,12,13-09-2022,08-07-2023,Italy,28,Female,Smart TV,1 Month,,1712,,,,
1701,Premium,,15,09-09-2022,07-07-2023,Spain,32,Male,Smart TV,1 Month,,1716,,,,
1702,Basic,,12,02-09-2022,07-07-2023,Spain,43,Male,Smartphone,1 Month,,1714,,,,
1703,Standard,,13,01-09-2022,06-07-2023,United States,48,Male,Smart TV,1 Month,,1716,,,,
1704,Standard,,10,16-08-2022,07-07-2023,Canada,28,Male,Laptop,1 Month,,1714,,,,
1705,Basic,,14,17-08-2022,07-07-2023,United States,31,Female,Tablet,1 Month,,1719,,,,
1706,Premium,,15,29-07-2022,07-07-2023,United States,47,Male,Laptop,1 Month,,1721,,,,
1707,Basic,,13,28-07-2022,06-07-2023,Canada,39,Female,Smartphone,1 Month,,1720,,,,
1708,Standard,,13,25-07-2022,07-07-2023,United Kingdom,35,Male,Smartphone,1 Month,,1721,,,,
1709,Premium,,10,26-07-2022,06-07-2023,Australia,42,Female,Smartphone,1 Month,,1719,,,,
1710,Basic,,11,17-07-2022,07-07-2023,Germany,30,Male,Smart TV,1 Month,,1721,,,,
1711,Premium,,14,16-07-2022,06-07-2023,France,34,Male,Smartphone,1 Month,,1725,,,,
1712,Basic,,11,17-07-2022,09-07-2023,Brazil,35,Male,Smartphone,1 Month,,1723,,,,
1713,Standard,,12,16-07-2022,06-07-2023,Mexico,31,Female,Tablet,1 Month,,1725,,,,
1714,Standard,,14,16-07-2022,07-07-2023,Spain,36,Female,Tablet,1 Month,,1728,,,,
1715,Basic,,14,12-07-2022,06-07-2023,Italy,31,Female,Laptop,1 Month,,1729,,,,
1716,Premium,,11,10-07-2022,09-07-2023,Spain,32,Male,Smart TV,1 Month,,1727,,,,
1717,Basic,,10,08-07-2022,07-07-2023,Spain,46,Female,Smartphone,1 Month,,1727,,,,
1718,Standard,,15,29-06-2022,07-07-2023,United States,30,Male,Tablet,1 Month,,1733,,,,
1719,Premium,,12,29-06-2022,06-07-2023,Canada,46,Male,Laptop,1 Month,,1731,,,,
1720,Basic,,12,28-06-2022,08-07-2023,United States,44,Female,Tablet,1 Month,,1732,,,,
1721,Basic,,12,29-06-2022,06-07-2023,United States,34,Male,Tablet,1 Month,,1733,,,,
1722,Basic,,13,01-07-2022,08-07-2023,Canada,31,Male,Tablet,1 Month,,1735,,,,
1723,Standard,,13,02-07-2022,06-07-2023,United Kingdom,34,Male,Smart TV,1 Month,,1736,,,,
1724,Premium,,12,04-07-2022,08-07-2023,Australia,28,Male,Laptop,1 Month,,1736,,,,
1725,Basic,,10,08-07-2022,07-07-2023,Germany,36,Female,Smartphone,1 Month,,1735,,,,
1726,Basic,,14,20-07-2022,09-07-2023,France,48,Female,Laptop,1 Month,,1740,,,,
1727,Premium,,13,23-07-2022,06-07-2023,Brazil,40,Male,Smartphone,1 Month,,1740,,,,
1728,Standard,,15,26-07-2022,07-07-2023,Mexico,35,Male,Smartphone,1 Month,,1743,,,,
1729,Standard,,11,30-07-2022,07-07-2023,Spain,41,Male,Laptop,1 Month,,1740,,,,
1730,Basic,,10,08-08-2022,08-07-2023,Italy,28,Female,Smartphone,1 Month,,1740,,,,
1731,Premium,,12,13-08-2022,05-07-2023,Spain,37,Male,Tablet,1 Month,,1743,,,,
1732,Standard,,12,14-08-2022,07-07-2023,Spain,33,Male,Smartphone,1 Month,,1744,,,,
1733,Basic,,15,16-08-2022,06-07-2023,United States,27,Female,Tablet,1 Month,,1748,,,,
1734,Standard,,14,19-08-2022,08-07-2023,Canada,35,Male,Tablet,1 Month,,1748,,,,
1735,Premium,,10,27-08-2022,06-07-2023,United States,27,Male,Smartphone,1 Month,,1745,,,,
1736,Basic,,15,04-09-2022,07-07-2023,United States,29,Female,Smartphone,1 Month,,1751,,,,
1737,Premium,,12,05-09-2022,06-07-2023,Canada,28,Female,Laptop,1 Month,,1749,,,,
1738,Standard,,12,13-09-2022,08-07-2023,United Kingdom,33,Female,Smartphone,1 Month,,1750,,,,
1739,Basic,,10,16-09-2022,05-07-2023,Australia,35,Female,Smartphone,1 Month,,1749,,,,
1740,Standard,,15,18-09-2022,06-07-2023,Germany,37,Female,Laptop,1 Month,,1755,,,,
1741,Premium,,12,20-09-2022,06-07-2023,France,31,Male,Smartphone,1 Month,,1753,,,,
1742,Basic,,13,29-09-2022,07-07-2023,Brazil,27,Male,Laptop,1 Month,,1755,,,,
1743,Standard,,11,30-09-2022,08-07-2023,Mexico,48,Male,Tablet,1 Month,,1754,,,,
1744,Premium,,15,04-10-2022,10-07-2023,Spain,30,Female,Smart TV,1 Month,,1759,,,,
1745,Basic,,14,08-10-2022,07-07-2023,Italy,45,Male,Tablet,1 Month,,1759,,,,
1746,Premium,,14,10-10-2022,07-07-2023,Spain,28,Male,Smart TV,1 Month,,1760,,,,
1747,Basic,,12,12-10-2022,08-07-2023,Spain,30,Female,Laptop,1 Month,,1759,,,,
1748,Standard,,15,14-10-2022,10-07-2023,United States,48,Male,Smartphone,1 Month,,1763,,,,
1749,Standard,,10,16-10-2022,07-07-2023,Canada,37,Female,Laptop,1 Month,,1759,,,,
1750,Basic,,15,21-10-2022,07-07-2023,United States,28,Female,Smartphone,1 Month,,1765,,,,
1751,Premium,,14,23-10-2022,07-07-2023,United States,43,Female,Tablet,1 Month,,1765,,,,
1752,Basic,,10,25-10-2022,09-07-2023,Canada,36,Male,Laptop,1 Month,,1762,,,,
1753,Standard,,15,26-10-2022,06-07-2023,United Kingdom,47,Male,Laptop,1 Month,,1768,,,,
1754,Premium,,10,29-10-2022,07-07-2023,Australia,42,Male,Smart TV,1 Month,,1764,,,,
1755,Basic,,15,31-10-2022,07-07-2023,Germany,50,Male,Laptop,1 Month,,1770,,,,
1756,Premium,,13,02-11-2022,08-07-2023,France,41,Male,Tablet,1 Month,,1769,,,,
1757,Basic,,13,03-11-2022,05-07-2023,Brazil,43,Male,Laptop,1 Month,,1770,,,,
1758,Standard,,13,05-11-2022,07-07-2023,Mexico,35,Male,Laptop,1 Month,,1771,,,,
1759,Standard,,10,06-11-2022,07-07-2023,Spain,51,Male,Smart TV,1 Month,,1769,,,,
1760,Basic,,15,06-11-2022,07-07-2023,Italy,35,Male,Tablet,1 Month,,1775,,,,
1761,Premium,,10,07-11-2022,05-07-2023,Spain,37,Male,Smart TV,1 Month,,1771,,,,
1762,Basic,,10,04-11-2022,06-07-2023,Spain,28,Female,Smartphone,1 Month,,1772,,,,
1763,Standard,,14,02-11-2022,07-07-2023,United States,32,Female,Smartphone,1 Month,,1777,,,,
1764,Premium,,13,27-10-2022,07-07-2023,Canada,37,Female,Tablet,1 Month,,1777,,,,
1765,Basic,,11,18-10-2022,05-07-2023,United States,37,Female,Tablet,1 Month,,1776,,,,
1766,Premium,,12,07-10-2022,08-07-2023,United States,34,Female,Smart TV,1 Month,,1778,,,,
1767,Basic,,15,04-10-2022,07-07-2023,Canada,30,Female,Tablet,1 Month,,1782,,,,
1768,Standard,,14,17-09-2022,07-07-2023,United Kingdom,35,Male,Tablet,1 Month,,1782,,,,
1769,Standard,,14,15-09-2022,06-07-2023,Australia,41,Female,Laptop,1 Month,,1783,,,,
