User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,concatenate,textjoin,textjoin copy,textsplit,search,left,right,mid,length
1408,Premium,14,03-11-2022,04-07-2023,United Kingdom,40,Female,Smart TV,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1409,Premium,15,05-11-2022,06-07-2023,Australia,38,Male,Tablet,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,T,a,Tab,9
1410,Premium,14,06-11-2022,06-07-2023,Germany,31,Female,Tablet,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,T,y,Tab,7
1411,Premium,14,01-11-2022,04-07-2023,France,33,Female,Smart TV,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,S,e,Sma,6
1412,Premium,15,02-11-2022,05-07-2023,Brazil,27,Male,Laptop,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,L,l,Lap,6
1413,Premium,13,02-11-2022,05-07-2023,Mexico,47,Male,Smartphone,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,S,o,Sma,6
1414,Premium,15,01-11-2022,06-07-2023,Spain,41,Male,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1415,Premium,11,17-10-2022,03-07-2023,Italy,32,Female,Smart TV,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1416,Premium,11,18-10-2022,05-07-2023,Spain,31,Male,Smart TV,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1417,Premium,13,28-09-2022,05-07-2023,Spain,43,Female,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1418,Premium,15,23-09-2022,05-07-2023,United States,42,Female,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1419,Premium,15,22-09-2022,03-07-2023,Canada,46,Male,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1420,Premium,12,31-08-2022,04-07-2023,United States,27,Female,Smartphone,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1421,Premium,15,28-08-2022,05-07-2023,United States,48,Female,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1422,Premium,15,27-08-2022,05-07-2023,Canada,49,Male,Laptop,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,L,a,Lap,6
1423,Premium,12,17-08-2022,03-07-2023,United Kingdom,43,Male,Smart TV,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1424,Premium,14,09-08-2022,04-07-2023,Australia,38,Male,Laptop,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,L,a,Lap,9
1425,Premium,13,24-07-2022,05-07-2023,Germany,37,Male,Smartphone,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,S,y,Sma,7
1426,Premium,12,16-07-2022,04-07-2023,France,39,Female,Smart TV,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,S,e,Sma,6
1427,Premium,10,15-07-2022,03-07-2023,Brazil,40,Male,Tablet,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,T,l,Tab,6
1428,Premium,12,12-07-2022,05-07-2023,Mexico,40,Male,Smart TV,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,S,o,Sma,6
1429,Premium,12,12-07-2022,06-07-2023,Spain,48,Male,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1430,Premium,13,09-07-2022,05-07-2023,Italy,43,Female,Smart TV,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1431,Premium,10,05-07-2022,02-07-2023,Spain,46,Male,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1432,Premium,11,05-07-2022,05-07-2023,Spain,43,Male,Smartphone,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1433,Premium,10,03-07-2022,05-07-2023,United States,30,Female,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1434,Premium,13,01-07-2022,04-07-2023,Canada,51,Female,Laptop,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,L,a,Lap,6
1435,Premium,12,30-06-2022,03-07-2023,United States,30,Male,Smartphone,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1436,Premium,14,27-06-2022,04-07-2023,United States,47,Female,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1437,Premium,13,28-06-2022,04-07-2023,Canada,41,Male,Laptop,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,L,a,Lap,6
1438,Premium,10,28-06-2022,05-07-2023,United Kingdom,45,Female,Smartphone,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1439,Premium,14,24-06-2022,04-07-2023,Australia,47,Female,Laptop,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,L,a,Lap,9
1440,Premium,11,24-06-2022,05-07-2023,Germany,48,Female,Smart TV,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,S,y,Sma,7
1441,Premium,11,25-06-2022,04-07-2023,France,51,Female,Tablet,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,T,e,Tab,6
1442,Premium,10,26-06-2022,06-07-2023,Brazil,29,Male,Smart TV,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,S,l,Sma,6
1443,Premium,13,27-06-2022,05-07-2023,Mexico,43,Female,Laptop,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,L,o,Lap,6
1444,Premium,13,29-06-2022,07-07-2023,Spain,49,Female,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1445,Premium,11,02-07-2022,03-07-2023,Italy,37,Male,Smartphone,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1446,Premium,13,07-07-2022,05-07-2023,Spain,48,Male,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1447,Premium,11,13-07-2022,05-07-2023,Spain,36,Female,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1448,Premium,14,18-07-2022,07-07-2023,United States,33,Female,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1449,Premium,14,24-07-2022,04-07-2023,Canada,38,Female,Laptop,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,L,a,Lap,6
1450,Premium,12,31-07-2022,06-07-2023,United States,42,Female,Smartphone,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1451,Premium,15,01-08-2022,05-07-2023,United States,30,Female,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1452,Premium,10,08-08-2022,06-07-2023,Canada,39,Male,Smart TV,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1453,Premium,14,13-08-2022,04-07-2023,United Kingdom,36,Male,Smartphone,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1454,Premium,11,14-08-2022,06-07-2023,Australia,27,Female,Smartphone,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,S,a,Sma,9
1455,Premium,11,23-08-2022,04-07-2023,Germany,49,Male,Smart TV,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,S,y,Sma,7
1456,Premium,14,27-08-2022,06-07-2023,France,31,Male,Laptop,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,L,e,Lap,6
1457,Premium,10,31-08-2022,05-07-2023,Brazil,36,Male,Laptop,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,L,l,Lap,6
1458,Premium,14,09-09-2022,06-07-2023,Mexico,41,Female,Tablet,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,T,o,Tab,6
1459,Premium,10,10-09-2022,04-07-2023,Spain,45,Female,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1460,Premium,14,12-09-2022,05-07-2023,Italy,45,Male,Smart TV,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1461,Premium,11,17-09-2022,05-07-2023,Spain,32,Male,Smart TV,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1462,Premium,13,21-09-2022,06-07-2023,Spain,41,Female,Smartphone,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1463,Premium,11,02-10-2022,03-07-2023,United States,37,Male,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1464,Premium,10,04-10-2022,05-07-2023,Canada,27,Male,Laptop,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,L,a,Lap,6
1465,Premium,14,06-10-2022,04-07-2023,United States,41,Male,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1466,Premium,13,07-10-2022,06-07-2023,United States,30,Female,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1467,Premium,12,08-10-2022,04-07-2023,Canada,43,Male,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1468,Premium,12,11-10-2022,05-07-2023,United Kingdom,51,Male,Laptop,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,L,m,Lap,14
1469,Premium,12,13-10-2022,04-07-2023,Australia,46,Female,Smart TV,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,S,a,Sma,9
1470,Premium,10,15-10-2022,06-07-2023,Germany,27,Female,Tablet,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,T,y,Tab,7
1471,Premium,10,19-10-2022,06-07-2023,France,51,Female,Smartphone,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,S,e,Sma,6
1472,Premium,14,21-10-2022,06-07-2023,Brazil,28,Female,Laptop,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,L,l,Lap,6
1473,Premium,14,23-10-2022,05-07-2023,Mexico,33,Male,Smartphone,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,S,o,Sma,6
1474,Premium,12,26-10-2022,05-07-2023,Spain,31,Female,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1475,Premium,13,27-10-2022,06-07-2023,Italy,47,Male,Laptop,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,L,y,Lap,5
1476,Premium,10,31-10-2022,07-07-2023,Spain,45,Female,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1477,Premium,13,03-11-2022,05-07-2023,Spain,42,Male,Smart TV,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1478,Premium,15,05-11-2022,06-07-2023,United States,47,Female,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1479,Premium,12,06-11-2022,06-07-2023,Canada,29,Female,Smart TV,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1480,Premium,13,03-11-2022,07-07-2023,United States,49,Female,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1481,Premium,14,03-11-2022,04-07-2023,United States,41,Female,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1482,Premium,13,04-11-2022,05-07-2023,Canada,45,Male,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1483,Premium,14,02-11-2022,06-07-2023,United Kingdom,49,Male,Smart TV,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1484,Premium,13,27-10-2022,06-07-2023,Australia,41,Male,Smart TV,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,S,a,Sma,9
1485,Premium,15,27-10-2022,04-07-2023,Germany,37,Male,Laptop,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,L,y,Lap,7
1486,Premium,14,15-10-2022,05-07-2023,France,31,Male,Smartphone,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,S,e,Sma,6
1487,Premium,13,03-10-2022,05-07-2023,Brazil,29,Male,Smartphone,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,S,l,Sma,6
1488,Premium,10,25-09-2022,05-07-2023,Mexico,51,Female,Smart TV,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,S,o,Sma,6
1489,Premium,12,16-09-2022,03-07-2023,Spain,33,Male,Smart TV,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1490,Premium,12,14-09-2022,04-07-2023,Italy,31,Male,Smartphone,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1491,Premium,11,11-09-2022,05-07-2023,Spain,42,Female,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1492,Premium,15,09-09-2022,05-07-2023,Spain,48,Female,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1493,Premium,13,12-08-2022,03-07-2023,United States,37,Female,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1494,Premium,13,04-08-2022,06-07-2023,Canada,51,Female,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1495,Premium,12,04-08-2022,06-07-2023,United States,29,Female,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1496,Premium,13,31-07-2022,05-07-2023,United States,46,Male,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1497,Premium,15,29-07-2022,03-07-2023,Canada,35,Male,Smart TV,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1498,Premium,15,14-07-2022,05-07-2023,United Kingdom,44,Female,Smartphone,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1499,Premium,12,13-07-2022,06-07-2023,Australia,36,Male,Smart TV,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,S,a,Sma,9
1500,Premium,14,11-07-2022,05-07-2023,Germany,38,Female,Tablet,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,T,y,Tab,7
1501,Premium,12,12-07-2022,03-07-2023,France,36,Male,Smart TV,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,S,e,Sma,6
1502,Premium,14,11-07-2022,05-07-2023,Brazil,40,Female,Laptop,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,L,l,Lap,6
1503,Premium,10,02-07-2022,05-07-2023,Mexico,29,Male,Laptop,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,L,o,Lap,6
1504,Premium,11,30-06-2022,06-07-2023,Spain,32,Male,Smart TV,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1505,Premium,12,30-06-2022,05-07-2023,Italy,30,Male,Laptop,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,L,y,Lap,5
1506,Premium,10,29-06-2022,05-07-2023,Spain,47,Male,Smartphone,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,S,n,Sma,5
1507,Premium,15,30-06-2022,04-07-2023,Spain,28,Female,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1508,Premium,11,24-06-2022,05-07-2023,United States,49,Male,Laptop,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,L,s,Lap,13
1509,Premium,12,25-06-2022,04-07-2023,Canada,50,Male,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1510,Premium,11,25-06-2022,07-07-2023,United States,33,Male,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1511,Premium,13,26-06-2022,04-07-2023,United States,50,Male,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1512,Premium,10,27-06-2022,06-07-2023,Canada,28,Female,Smart TV,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1513,Premium,12,29-06-2022,06-07-2023,United Kingdom,41,Male,Smartphone,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1514,Premium,12,01-07-2022,07-07-2023,Australia,30,Female,Smartphone,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,S,a,Sma,9
1515,Premium,10,03-07-2022,04-07-2023,Germany,32,Male,Smart TV,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,S,y,Sma,7
1516,Premium,15,12-07-2022,07-07-2023,France,50,Male,Laptop,1 Month,Premium in France,"Premium , France","Premium , France",Premium ,3,L,e,Lap,6
1517,Premium,11,15-07-2022,05-07-2023,Brazil,28,Female,Smart TV,1 Month,Premium in Brazil,"Premium , Brazil","Premium , Brazil",Premium ,3,S,l,Sma,6
1518,Premium,13,19-07-2022,07-07-2023,Mexico,45,Male,Smart TV,1 Month,Premium in Mexico,"Premium , Mexico","Premium , Mexico",Premium ,#VALUE!,S,o,Sma,6
1519,Premium,14,27-07-2022,05-07-2023,Spain,31,Male,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1520,Premium,11,29-07-2022,06-07-2023,Italy,27,Female,Smartphone,1 Month,Premium in Italy,"Premium , Italy","Premium , Italy",Premium ,3,S,y,Sma,5
1521,Premium,11,06-08-2022,05-07-2023,Spain,49,Male,Tablet,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,T,n,Tab,5
1522,Premium,10,13-08-2022,06-07-2023,Spain,32,Female,Laptop,1 Month,Premium in Spain,"Premium , Spain","Premium , Spain",Premium ,3,L,n,Lap,5
1523,Premium,13,14-08-2022,05-07-2023,United States,38,Male,Smart TV,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,S,s,Sma,13
1524,Premium,11,20-08-2022,07-07-2023,Canada,39,Male,Smartphone,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1525,Premium,14,24-08-2022,04-07-2023,United States,50,Female,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1526,Premium,10,28-08-2022,06-07-2023,United States,51,Male,Tablet,1 Month,Premium in United States,"Premium , United States","Premium , United States",Premium ,10,T,s,Tab,13
1527,Premium,15,05-09-2022,05-07-2023,Canada,32,Female,Smart TV,1 Month,Premium in Canada,"Premium , Canada","Premium , Canada",Premium ,2,S,a,Sma,6
1528,Premium,12,10-09-2022,07-07-2023,United Kingdom,45,Female,Smart TV,1 Month,Premium in United Kingdom,"Premium , United Kingdom","Premium , United Kingdom",Premium ,#VALUE!,S,m,Sma,14
1529,Premium,12,11-09-2022,04-07-2023,Australia,31,Female,Laptop,1 Month,Premium in Australia,"Premium , Australia","Premium , Australia",Premium ,1,L,a,Lap,9
1530,Premium,12,14-09-2022,06-07-2023,Germany,44,Male,Smartphone,1 Month,Premium in Germany,"Premium , Germany","Premium , Germany",Premium ,5,S,y,Sma,7
